audio_path,fig_path
D:\datasets\flickr_soundnet\Data\3\16713203767.wav,D:\datasets\flickr_soundnet\Data\3\16713203767.jpg
D:\datasets\flickr_soundnet\Data\3\16753225881.wav,D:\datasets\flickr_soundnet\Data\3\16753225881.jpg
D:\datasets\flickr_soundnet\Data\3\16858341035.wav,D:\datasets\flickr_soundnet\Data\3\16858341035.jpg
D:\datasets\flickr_soundnet\Data\3\16877849516.wav,D:\datasets\flickr_soundnet\Data\3\16877849516.jpg
D:\datasets\flickr_soundnet\Data\3\17000093247.wav,D:\datasets\flickr_soundnet\Data\3\17000093247.jpg
D:\datasets\flickr_soundnet\Data\3\17050635805.wav,D:\datasets\flickr_soundnet\Data\3\17050635805.jpg
D:\datasets\flickr_soundnet\Data\3\17070531815.wav,D:\datasets\flickr_soundnet\Data\3\17070531815.jpg
D:\datasets\flickr_soundnet\Data\3\17108384586.wav,D:\datasets\flickr_soundnet\Data\3\17108384586.jpg
D:\datasets\flickr_soundnet\Data\3\17177395374.wav,D:\datasets\flickr_soundnet\Data\3\17177395374.jpg
D:\datasets\flickr_soundnet\Data\3\17277033303.wav,D:\datasets\flickr_soundnet\Data\3\17277033303.jpg
D:\datasets\flickr_soundnet\Data\3\17575377176.wav,D:\datasets\flickr_soundnet\Data\3\17575377176.jpg
D:\datasets\flickr_soundnet\Data\3\17952192109.wav,D:\datasets\flickr_soundnet\Data\3\17952192109.jpg
D:\datasets\flickr_soundnet\Data\3\17997110906.wav,D:\datasets\flickr_soundnet\Data\3\17997110906.jpg
D:\datasets\flickr_soundnet\Data\3\18068678134.wav,D:\datasets\flickr_soundnet\Data\3\18068678134.jpg
D:\datasets\flickr_soundnet\Data\3\18157258924.wav,D:\datasets\flickr_soundnet\Data\3\18157258924.jpg
D:\datasets\flickr_soundnet\Data\3\18170374005.wav,D:\datasets\flickr_soundnet\Data\3\18170374005.jpg
D:\datasets\flickr_soundnet\Data\3\18778789302.wav,D:\datasets\flickr_soundnet\Data\3\18778789302.jpg
D:\datasets\flickr_soundnet\Data\3\18790814001.wav,D:\datasets\flickr_soundnet\Data\3\18790814001.jpg
D:\datasets\flickr_soundnet\Data\3\18941049878.wav,D:\datasets\flickr_soundnet\Data\3\18941049878.jpg
D:\datasets\flickr_soundnet\Data\3\19049452319.wav,D:\datasets\flickr_soundnet\Data\3\19049452319.jpg
D:\datasets\flickr_soundnet\Data\3\19172935773.wav,D:\datasets\flickr_soundnet\Data\3\19172935773.jpg
D:\datasets\flickr_soundnet\Data\3\19250922915.wav,D:\datasets\flickr_soundnet\Data\3\19250922915.jpg
D:\datasets\flickr_soundnet\Data\3\19302277498.wav,D:\datasets\flickr_soundnet\Data\3\19302277498.jpg
D:\datasets\flickr_soundnet\Data\3\19333343701.wav,D:\datasets\flickr_soundnet\Data\3\19333343701.jpg
D:\datasets\flickr_soundnet\Data\3\19409495645.wav,D:\datasets\flickr_soundnet\Data\3\19409495645.jpg
D:\datasets\flickr_soundnet\Data\3\19496947502.wav,D:\datasets\flickr_soundnet\Data\3\19496947502.jpg
D:\datasets\flickr_soundnet\Data\3\19780300104.wav,D:\datasets\flickr_soundnet\Data\3\19780300104.jpg
D:\datasets\flickr_soundnet\Data\3\19899753025.wav,D:\datasets\flickr_soundnet\Data\3\19899753025.jpg
D:\datasets\flickr_soundnet\Data\3\19973781981.wav,D:\datasets\flickr_soundnet\Data\3\19973781981.jpg
D:\datasets\flickr_soundnet\Data\3\19975471716.wav,D:\datasets\flickr_soundnet\Data\3\19975471716.jpg
D:\datasets\flickr_soundnet\Data\3\20097593752.wav,D:\datasets\flickr_soundnet\Data\3\20097593752.jpg
D:\datasets\flickr_soundnet\Data\3\20254697999.wav,D:\datasets\flickr_soundnet\Data\3\20254697999.jpg
D:\datasets\flickr_soundnet\Data\3\20517697440.wav,D:\datasets\flickr_soundnet\Data\3\20517697440.jpg
D:\datasets\flickr_soundnet\Data\3\20672979673.wav,D:\datasets\flickr_soundnet\Data\3\20672979673.jpg
D:\datasets\flickr_soundnet\Data\3\20694942959.wav,D:\datasets\flickr_soundnet\Data\3\20694942959.jpg
D:\datasets\flickr_soundnet\Data\3\20932973328.wav,D:\datasets\flickr_soundnet\Data\3\20932973328.jpg
D:\datasets\flickr_soundnet\Data\3\21035885949.wav,D:\datasets\flickr_soundnet\Data\3\21035885949.jpg
D:\datasets\flickr_soundnet\Data\3\21167506806.wav,D:\datasets\flickr_soundnet\Data\3\21167506806.jpg
D:\datasets\flickr_soundnet\Data\3\21212193490.wav,D:\datasets\flickr_soundnet\Data\3\21212193490.jpg
D:\datasets\flickr_soundnet\Data\3\21255137103.wav,D:\datasets\flickr_soundnet\Data\3\21255137103.jpg
D:\datasets\flickr_soundnet\Data\3\21458559705.wav,D:\datasets\flickr_soundnet\Data\3\21458559705.jpg
D:\datasets\flickr_soundnet\Data\3\21513210449.wav,D:\datasets\flickr_soundnet\Data\3\21513210449.jpg
D:\datasets\flickr_soundnet\Data\3\21908625618.wav,D:\datasets\flickr_soundnet\Data\3\21908625618.jpg
D:\datasets\flickr_soundnet\Data\3\22200627480.wav,D:\datasets\flickr_soundnet\Data\3\22200627480.jpg
D:\datasets\flickr_soundnet\Data\3\22311654544.wav,D:\datasets\flickr_soundnet\Data\3\22311654544.jpg
D:\datasets\flickr_soundnet\Data\3\22443750619.wav,D:\datasets\flickr_soundnet\Data\3\22443750619.jpg
D:\datasets\flickr_soundnet\Data\3\22612199555.wav,D:\datasets\flickr_soundnet\Data\3\22612199555.jpg
D:\datasets\flickr_soundnet\Data\3\22757399393.wav,D:\datasets\flickr_soundnet\Data\3\22757399393.jpg
D:\datasets\flickr_soundnet\Data\3\22846076614.wav,D:\datasets\flickr_soundnet\Data\3\22846076614.jpg
D:\datasets\flickr_soundnet\Data\3\22906399011.wav,D:\datasets\flickr_soundnet\Data\3\22906399011.jpg
D:\datasets\flickr_soundnet\Data\3\23034739449.wav,D:\datasets\flickr_soundnet\Data\3\23034739449.jpg
D:\datasets\flickr_soundnet\Data\3\23079345949.wav,D:\datasets\flickr_soundnet\Data\3\23079345949.jpg
D:\datasets\flickr_soundnet\Data\3\23174225299.wav,D:\datasets\flickr_soundnet\Data\3\23174225299.jpg
D:\datasets\flickr_soundnet\Data\3\23476455839.wav,D:\datasets\flickr_soundnet\Data\3\23476455839.jpg
D:\datasets\flickr_soundnet\Data\3\2349424942.wav,D:\datasets\flickr_soundnet\Data\3\2349424942.jpg
D:\datasets\flickr_soundnet\Data\3\23840855884.wav,D:\datasets\flickr_soundnet\Data\3\23840855884.jpg
D:\datasets\flickr_soundnet\Data\3\23868943790.wav,D:\datasets\flickr_soundnet\Data\3\23868943790.jpg
D:\datasets\flickr_soundnet\Data\3\2399689743.wav,D:\datasets\flickr_soundnet\Data\3\2399689743.jpg
D:\datasets\flickr_soundnet\Data\3\2404982078.wav,D:\datasets\flickr_soundnet\Data\3\2404982078.jpg
D:\datasets\flickr_soundnet\Data\3\2415942840.wav,D:\datasets\flickr_soundnet\Data\3\2415942840.jpg
D:\datasets\flickr_soundnet\Data\3\2416952490.wav,D:\datasets\flickr_soundnet\Data\3\2416952490.jpg
D:\datasets\flickr_soundnet\Data\3\2419490233.wav,D:\datasets\flickr_soundnet\Data\3\2419490233.jpg
D:\datasets\flickr_soundnet\Data\3\24265120763.wav,D:\datasets\flickr_soundnet\Data\3\24265120763.jpg
D:\datasets\flickr_soundnet\Data\3\2432933827.wav,D:\datasets\flickr_soundnet\Data\3\2432933827.jpg
D:\datasets\flickr_soundnet\Data\3\2433355757.wav,D:\datasets\flickr_soundnet\Data\3\2433355757.jpg
D:\datasets\flickr_soundnet\Data\3\2435534492.wav,D:\datasets\flickr_soundnet\Data\3\2435534492.jpg
D:\datasets\flickr_soundnet\Data\3\24373781754.wav,D:\datasets\flickr_soundnet\Data\3\24373781754.jpg
D:\datasets\flickr_soundnet\Data\3\24411038496.wav,D:\datasets\flickr_soundnet\Data\3\24411038496.jpg
D:\datasets\flickr_soundnet\Data\3\24501084422.wav,D:\datasets\flickr_soundnet\Data\3\24501084422.jpg
D:\datasets\flickr_soundnet\Data\3\24507785421.wav,D:\datasets\flickr_soundnet\Data\3\24507785421.jpg
D:\datasets\flickr_soundnet\Data\3\2456947559.wav,D:\datasets\flickr_soundnet\Data\3\2456947559.jpg
D:\datasets\flickr_soundnet\Data\3\2457639191.wav,D:\datasets\flickr_soundnet\Data\3\2457639191.jpg
D:\datasets\flickr_soundnet\Data\3\2457783185.wav,D:\datasets\flickr_soundnet\Data\3\2457783185.jpg
D:\datasets\flickr_soundnet\Data\3\2459754990.wav,D:\datasets\flickr_soundnet\Data\3\2459754990.jpg
D:\datasets\flickr_soundnet\Data\3\2462141223.wav,D:\datasets\flickr_soundnet\Data\3\2462141223.jpg
D:\datasets\flickr_soundnet\Data\3\24640901204.wav,D:\datasets\flickr_soundnet\Data\3\24640901204.jpg
D:\datasets\flickr_soundnet\Data\3\2469123278.wav,D:\datasets\flickr_soundnet\Data\3\2469123278.jpg
D:\datasets\flickr_soundnet\Data\3\24711021781.wav,D:\datasets\flickr_soundnet\Data\3\24711021781.jpg
D:\datasets\flickr_soundnet\Data\3\2477483038.wav,D:\datasets\flickr_soundnet\Data\3\2477483038.jpg
D:\datasets\flickr_soundnet\Data\3\24775515042.wav,D:\datasets\flickr_soundnet\Data\3\24775515042.jpg
D:\datasets\flickr_soundnet\Data\3\2509250774.wav,D:\datasets\flickr_soundnet\Data\3\2509250774.jpg
D:\datasets\flickr_soundnet\Data\3\25330123110.wav,D:\datasets\flickr_soundnet\Data\3\25330123110.jpg
D:\datasets\flickr_soundnet\Data\3\2537335583.wav,D:\datasets\flickr_soundnet\Data\3\2537335583.jpg
D:\datasets\flickr_soundnet\Data\3\2539194414.wav,D:\datasets\flickr_soundnet\Data\3\2539194414.jpg
D:\datasets\flickr_soundnet\Data\3\2551700629.wav,D:\datasets\flickr_soundnet\Data\3\2551700629.jpg
D:\datasets\flickr_soundnet\Data\3\2604747934.wav,D:\datasets\flickr_soundnet\Data\3\2604747934.jpg
D:\datasets\flickr_soundnet\Data\3\2614642254.wav,D:\datasets\flickr_soundnet\Data\3\2614642254.jpg
D:\datasets\flickr_soundnet\Data\3\2619253150.wav,D:\datasets\flickr_soundnet\Data\3\2619253150.jpg
D:\datasets\flickr_soundnet\Data\3\26212767440.wav,D:\datasets\flickr_soundnet\Data\3\26212767440.jpg
D:\datasets\flickr_soundnet\Data\3\2663820163.wav,D:\datasets\flickr_soundnet\Data\3\2663820163.jpg
D:\datasets\flickr_soundnet\Data\3\2666864706.wav,D:\datasets\flickr_soundnet\Data\3\2666864706.jpg
D:\datasets\flickr_soundnet\Data\3\2667871328.wav,D:\datasets\flickr_soundnet\Data\3\2667871328.jpg
D:\datasets\flickr_soundnet\Data\3\2670449029.wav,D:\datasets\flickr_soundnet\Data\3\2670449029.jpg
D:\datasets\flickr_soundnet\Data\3\2672792042.wav,D:\datasets\flickr_soundnet\Data\3\2672792042.jpg
D:\datasets\flickr_soundnet\Data\3\2676018180.wav,D:\datasets\flickr_soundnet\Data\3\2676018180.jpg
D:\datasets\flickr_soundnet\Data\3\2686359904.wav,D:\datasets\flickr_soundnet\Data\3\2686359904.jpg
D:\datasets\flickr_soundnet\Data\3\2808068937.wav,D:\datasets\flickr_soundnet\Data\3\2808068937.jpg
D:\datasets\flickr_soundnet\Data\3\2818190822.wav,D:\datasets\flickr_soundnet\Data\3\2818190822.jpg
D:\datasets\flickr_soundnet\Data\3\2823637140.wav,D:\datasets\flickr_soundnet\Data\3\2823637140.jpg
D:\datasets\flickr_soundnet\Data\3\2826893170.wav,D:\datasets\flickr_soundnet\Data\3\2826893170.jpg
D:\datasets\flickr_soundnet\Data\3\2830038118.wav,D:\datasets\flickr_soundnet\Data\3\2830038118.jpg
D:\datasets\flickr_soundnet\Data\3\2835420516.wav,D:\datasets\flickr_soundnet\Data\3\2835420516.jpg
D:\datasets\flickr_soundnet\Data\3\2853787416.wav,D:\datasets\flickr_soundnet\Data\3\2853787416.jpg
D:\datasets\flickr_soundnet\Data\3\2908544184.wav,D:\datasets\flickr_soundnet\Data\3\2908544184.jpg
D:\datasets\flickr_soundnet\Data\3\2935372113.wav,D:\datasets\flickr_soundnet\Data\3\2935372113.jpg
D:\datasets\flickr_soundnet\Data\3\2956576678.wav,D:\datasets\flickr_soundnet\Data\3\2956576678.jpg
D:\datasets\flickr_soundnet\Data\3\2977607153.wav,D:\datasets\flickr_soundnet\Data\3\2977607153.jpg
D:\datasets\flickr_soundnet\Data\3\3009077086.wav,D:\datasets\flickr_soundnet\Data\3\3009077086.jpg
D:\datasets\flickr_soundnet\Data\3\3039755999.wav,D:\datasets\flickr_soundnet\Data\3\3039755999.jpg
D:\datasets\flickr_soundnet\Data\3\3079477692.wav,D:\datasets\flickr_soundnet\Data\3\3079477692.jpg
D:\datasets\flickr_soundnet\Data\3\3213230599.wav,D:\datasets\flickr_soundnet\Data\3\3213230599.jpg
D:\datasets\flickr_soundnet\Data\3\3244653252.wav,D:\datasets\flickr_soundnet\Data\3\3244653252.jpg
D:\datasets\flickr_soundnet\Data\3\3255025231.wav,D:\datasets\flickr_soundnet\Data\3\3255025231.jpg
D:\datasets\flickr_soundnet\Data\3\3304422884.wav,D:\datasets\flickr_soundnet\Data\3\3304422884.jpg
D:\datasets\flickr_soundnet\Data\3\3306127576.wav,D:\datasets\flickr_soundnet\Data\3\3306127576.jpg
D:\datasets\flickr_soundnet\Data\3\3370165707.wav,D:\datasets\flickr_soundnet\Data\3\3370165707.jpg
D:\datasets\flickr_soundnet\Data\3\3370923830.wav,D:\datasets\flickr_soundnet\Data\3\3370923830.jpg
D:\datasets\flickr_soundnet\Data\3\3408226652.wav,D:\datasets\flickr_soundnet\Data\3\3408226652.jpg
D:\datasets\flickr_soundnet\Data\3\3435446197.wav,D:\datasets\flickr_soundnet\Data\3\3435446197.jpg
D:\datasets\flickr_soundnet\Data\3\3441916634.wav,D:\datasets\flickr_soundnet\Data\3\3441916634.jpg
D:\datasets\flickr_soundnet\Data\3\3452383769.wav,D:\datasets\flickr_soundnet\Data\3\3452383769.jpg
D:\datasets\flickr_soundnet\Data\3\3466874136.wav,D:\datasets\flickr_soundnet\Data\3\3466874136.jpg
D:\datasets\flickr_soundnet\Data\3\3496562982.wav,D:\datasets\flickr_soundnet\Data\3\3496562982.jpg
D:\datasets\flickr_soundnet\Data\3\3506185815.wav,D:\datasets\flickr_soundnet\Data\3\3506185815.jpg
D:\datasets\flickr_soundnet\Data\3\3560696121.wav,D:\datasets\flickr_soundnet\Data\3\3560696121.jpg
D:\datasets\flickr_soundnet\Data\3\3561729898.wav,D:\datasets\flickr_soundnet\Data\3\3561729898.jpg
D:\datasets\flickr_soundnet\Data\3\3569079907.wav,D:\datasets\flickr_soundnet\Data\3\3569079907.jpg
D:\datasets\flickr_soundnet\Data\3\3648692164.wav,D:\datasets\flickr_soundnet\Data\3\3648692164.jpg
D:\datasets\flickr_soundnet\Data\3\3662379881.wav,D:\datasets\flickr_soundnet\Data\3\3662379881.jpg
D:\datasets\flickr_soundnet\Data\3\3673816580.wav,D:\datasets\flickr_soundnet\Data\3\3673816580.jpg
D:\datasets\flickr_soundnet\Data\3\3719297546.wav,D:\datasets\flickr_soundnet\Data\3\3719297546.jpg
D:\datasets\flickr_soundnet\Data\3\3737291752.wav,D:\datasets\flickr_soundnet\Data\3\3737291752.jpg
D:\datasets\flickr_soundnet\Data\3\3801318146.wav,D:\datasets\flickr_soundnet\Data\3\3801318146.jpg
D:\datasets\flickr_soundnet\Data\3\3809451827.wav,D:\datasets\flickr_soundnet\Data\3\3809451827.jpg
D:\datasets\flickr_soundnet\Data\3\3844609658.wav,D:\datasets\flickr_soundnet\Data\3\3844609658.jpg
D:\datasets\flickr_soundnet\Data\3\3863055318.wav,D:\datasets\flickr_soundnet\Data\3\3863055318.jpg
D:\datasets\flickr_soundnet\Data\3\3902364395.wav,D:\datasets\flickr_soundnet\Data\3\3902364395.jpg
D:\datasets\flickr_soundnet\Data\3\3939361024.wav,D:\datasets\flickr_soundnet\Data\3\3939361024.jpg
D:\datasets\flickr_soundnet\Data\3\4007045926.wav,D:\datasets\flickr_soundnet\Data\3\4007045926.jpg
D:\datasets\flickr_soundnet\Data\3\4217108630.wav,D:\datasets\flickr_soundnet\Data\3\4217108630.jpg
D:\datasets\flickr_soundnet\Data\3\4392927836.wav,D:\datasets\flickr_soundnet\Data\3\4392927836.jpg
D:\datasets\flickr_soundnet\Data\3\4478689431.wav,D:\datasets\flickr_soundnet\Data\3\4478689431.jpg
D:\datasets\flickr_soundnet\Data\3\4612565425.wav,D:\datasets\flickr_soundnet\Data\3\4612565425.jpg
D:\datasets\flickr_soundnet\Data\3\4654233337.wav,D:\datasets\flickr_soundnet\Data\3\4654233337.jpg
D:\datasets\flickr_soundnet\Data\3\4660141582.wav,D:\datasets\flickr_soundnet\Data\3\4660141582.jpg
D:\datasets\flickr_soundnet\Data\3\4764544281.wav,D:\datasets\flickr_soundnet\Data\3\4764544281.jpg
D:\datasets\flickr_soundnet\Data\3\4769331877.wav,D:\datasets\flickr_soundnet\Data\3\4769331877.jpg
D:\datasets\flickr_soundnet\Data\3\4842642835.wav,D:\datasets\flickr_soundnet\Data\3\4842642835.jpg
D:\datasets\flickr_soundnet\Data\3\4915357964.wav,D:\datasets\flickr_soundnet\Data\3\4915357964.jpg
D:\datasets\flickr_soundnet\Data\3\4938443736.wav,D:\datasets\flickr_soundnet\Data\3\4938443736.jpg
D:\datasets\flickr_soundnet\Data\3\4966075917.wav,D:\datasets\flickr_soundnet\Data\3\4966075917.jpg
D:\datasets\flickr_soundnet\Data\3\4969819365.wav,D:\datasets\flickr_soundnet\Data\3\4969819365.jpg
D:\datasets\flickr_soundnet\Data\3\4980013994.wav,D:\datasets\flickr_soundnet\Data\3\4980013994.jpg
D:\datasets\flickr_soundnet\Data\3\5033241454.wav,D:\datasets\flickr_soundnet\Data\3\5033241454.jpg
D:\datasets\flickr_soundnet\Data\3\5078239049.wav,D:\datasets\flickr_soundnet\Data\3\5078239049.jpg
D:\datasets\flickr_soundnet\Data\3\5131919188.wav,D:\datasets\flickr_soundnet\Data\3\5131919188.jpg
D:\datasets\flickr_soundnet\Data\3\5149866848.wav,D:\datasets\flickr_soundnet\Data\3\5149866848.jpg
D:\datasets\flickr_soundnet\Data\3\5163676481.wav,D:\datasets\flickr_soundnet\Data\3\5163676481.jpg
D:\datasets\flickr_soundnet\Data\3\5179373907.wav,D:\datasets\flickr_soundnet\Data\3\5179373907.jpg
D:\datasets\flickr_soundnet\Data\3\5179649119.wav,D:\datasets\flickr_soundnet\Data\3\5179649119.jpg
D:\datasets\flickr_soundnet\Data\3\5188356168.wav,D:\datasets\flickr_soundnet\Data\3\5188356168.jpg
D:\datasets\flickr_soundnet\Data\3\5255539105.wav,D:\datasets\flickr_soundnet\Data\3\5255539105.jpg
D:\datasets\flickr_soundnet\Data\3\5310298152.wav,D:\datasets\flickr_soundnet\Data\3\5310298152.jpg
D:\datasets\flickr_soundnet\Data\3\5312314435.wav,D:\datasets\flickr_soundnet\Data\3\5312314435.jpg
D:\datasets\flickr_soundnet\Data\3\5368913661.wav,D:\datasets\flickr_soundnet\Data\3\5368913661.jpg
D:\datasets\flickr_soundnet\Data\3\5378591287.wav,D:\datasets\flickr_soundnet\Data\3\5378591287.jpg
D:\datasets\flickr_soundnet\Data\3\5390040445.wav,D:\datasets\flickr_soundnet\Data\3\5390040445.jpg
D:\datasets\flickr_soundnet\Data\3\5396687436.wav,D:\datasets\flickr_soundnet\Data\3\5396687436.jpg
D:\datasets\flickr_soundnet\Data\3\5458069934.wav,D:\datasets\flickr_soundnet\Data\3\5458069934.jpg
D:\datasets\flickr_soundnet\Data\3\5513146557.wav,D:\datasets\flickr_soundnet\Data\3\5513146557.jpg
D:\datasets\flickr_soundnet\Data\3\5556682686.wav,D:\datasets\flickr_soundnet\Data\3\5556682686.jpg
D:\datasets\flickr_soundnet\Data\3\5601291878.wav,D:\datasets\flickr_soundnet\Data\3\5601291878.jpg
D:\datasets\flickr_soundnet\Data\3\5659209840.wav,D:\datasets\flickr_soundnet\Data\3\5659209840.jpg
D:\datasets\flickr_soundnet\Data\3\5675105695.wav,D:\datasets\flickr_soundnet\Data\3\5675105695.jpg
D:\datasets\flickr_soundnet\Data\3\5708413989.wav,D:\datasets\flickr_soundnet\Data\3\5708413989.jpg
D:\datasets\flickr_soundnet\Data\3\5742598969.wav,D:\datasets\flickr_soundnet\Data\3\5742598969.jpg
D:\datasets\flickr_soundnet\Data\3\5752401841.wav,D:\datasets\flickr_soundnet\Data\3\5752401841.jpg
D:\datasets\flickr_soundnet\Data\3\5758999454.wav,D:\datasets\flickr_soundnet\Data\3\5758999454.jpg
D:\datasets\flickr_soundnet\Data\3\5843352208.wav,D:\datasets\flickr_soundnet\Data\3\5843352208.jpg
D:\datasets\flickr_soundnet\Data\3\5873098388.wav,D:\datasets\flickr_soundnet\Data\3\5873098388.jpg
D:\datasets\flickr_soundnet\Data\3\5877874079.wav,D:\datasets\flickr_soundnet\Data\3\5877874079.jpg
D:\datasets\flickr_soundnet\Data\3\5939828200.wav,D:\datasets\flickr_soundnet\Data\3\5939828200.jpg
D:\datasets\flickr_soundnet\Data\3\5958879973.wav,D:\datasets\flickr_soundnet\Data\3\5958879973.jpg
D:\datasets\flickr_soundnet\Data\3\5997002205.wav,D:\datasets\flickr_soundnet\Data\3\5997002205.jpg
D:\datasets\flickr_soundnet\Data\3\6042638585.wav,D:\datasets\flickr_soundnet\Data\3\6042638585.jpg
D:\datasets\flickr_soundnet\Data\3\6064987588.wav,D:\datasets\flickr_soundnet\Data\3\6064987588.jpg
D:\datasets\flickr_soundnet\Data\3\6075195460.wav,D:\datasets\flickr_soundnet\Data\3\6075195460.jpg
D:\datasets\flickr_soundnet\Data\3\6308539631.wav,D:\datasets\flickr_soundnet\Data\3\6308539631.jpg
D:\datasets\flickr_soundnet\Data\3\6338940269.wav,D:\datasets\flickr_soundnet\Data\3\6338940269.jpg
D:\datasets\flickr_soundnet\Data\3\6351678946.wav,D:\datasets\flickr_soundnet\Data\3\6351678946.jpg
D:\datasets\flickr_soundnet\Data\3\6755812421.wav,D:\datasets\flickr_soundnet\Data\3\6755812421.jpg
D:\datasets\flickr_soundnet\Data\3\6779085859.wav,D:\datasets\flickr_soundnet\Data\3\6779085859.jpg
D:\datasets\flickr_soundnet\Data\3\6841815792.wav,D:\datasets\flickr_soundnet\Data\3\6841815792.jpg
D:\datasets\flickr_soundnet\Data\3\6843447412.wav,D:\datasets\flickr_soundnet\Data\3\6843447412.jpg
D:\datasets\flickr_soundnet\Data\3\6862886262.wav,D:\datasets\flickr_soundnet\Data\3\6862886262.jpg
D:\datasets\flickr_soundnet\Data\3\6949404046.wav,D:\datasets\flickr_soundnet\Data\3\6949404046.jpg
D:\datasets\flickr_soundnet\Data\3\6951214175.wav,D:\datasets\flickr_soundnet\Data\3\6951214175.jpg
D:\datasets\flickr_soundnet\Data\3\7155277644.wav,D:\datasets\flickr_soundnet\Data\3\7155277644.jpg
D:\datasets\flickr_soundnet\Data\3\7240914880.wav,D:\datasets\flickr_soundnet\Data\3\7240914880.jpg
D:\datasets\flickr_soundnet\Data\3\7273248910.wav,D:\datasets\flickr_soundnet\Data\3\7273248910.jpg
D:\datasets\flickr_soundnet\Data\3\7289779262.wav,D:\datasets\flickr_soundnet\Data\3\7289779262.jpg
D:\datasets\flickr_soundnet\Data\3\7469332114.wav,D:\datasets\flickr_soundnet\Data\3\7469332114.jpg
D:\datasets\flickr_soundnet\Data\3\7735003922.wav,D:\datasets\flickr_soundnet\Data\3\7735003922.jpg
D:\datasets\flickr_soundnet\Data\3\7779312522.wav,D:\datasets\flickr_soundnet\Data\3\7779312522.jpg
D:\datasets\flickr_soundnet\Data\3\7819781006.wav,D:\datasets\flickr_soundnet\Data\3\7819781006.jpg
D:\datasets\flickr_soundnet\Data\3\8006892811.wav,D:\datasets\flickr_soundnet\Data\3\8006892811.jpg
D:\datasets\flickr_soundnet\Data\3\8106947304.wav,D:\datasets\flickr_soundnet\Data\3\8106947304.jpg
